design_id,geom_key,typology,evaluated_stage,d_max_mm,cure_days,rh_pct,cure_label,split_mould,a,aperture_r,b,c,core_taper,face_shell,fillet_r,groove_depth,groove_pitch,groove_width,joint,n,n_cores,ovoid,pattern,t,wall,web,n_rules_param,n_fail_param,n_warn_param,feasible_param,failed_rules_param,warned_rules_param,mesh_watertight,mesh_euler,volume_mm3,volume_voxel_mm3,area_mm2,exposed_area_mm2,sa_to_vol_per_mm,max_wall_thickness_mm,mean_wall_thickness_mm,depth_mean_mm,depth_p95_mm,depth_max_mm,cavity_volume_mm3,voxel_pitch_mm,kt_family,notch_depth_mm,notch_root_radius_mm,meshed,mesh_error,min_section_p5_mm,min_section_min_mm,median_section_mm,n_ridge_voxels,kt,min_feature_nominal_mm,min_feature_measured_mm,section_over_dmax,score,score_lo,score_hi,score_mean,sub_aeration,sub_drying,sub_castability,sub_structural,dominant_failure_mode,failure_mode_text,penetration_depth_nom_mm,L_gas_nom_mm,L_dry_nom_mm,penetration_limiter,drying_ratio,cemented_fraction,min_feature_mm,n_mc,feasible,n_rules,n_fail,n_warn,failed_rules,warned_rules,material_volume_cm3
6673,tile_229,tile,geometry+score,3.0,28.0,90.0,28d/90%RH,False,,,,,,,12.6,3.4,72.7,12.0,7.8,,,,diagonal,33.6,,,11,0,2,True,,groove_fillet_fits;relief_fraction,True,2.0,1244093.8781894578,1244821.8239999998,99641.9384777192,113832.0,0.09144441220850577,33.6,15.471386923110112,7.735693461555056,15.6,16.8,0.0,1.2,inglis_groove,3.4,3.4,True,,31.2,31.2,33.6,21730.0,3.0,12.0,12.0,4.0,0.040931235162209895,0.0003062812478418091,0.05648194968365518,0.0384081313573856,0.9975273768433653,1.0,0.18367802932676353,0.2373475409104169,castability,aggregate bridging / starved mould feature (defective casting),20.999999999999996,98.5484712562236,20.999999999999996,drainage,0.8000000000000002,1.0,12.0,250.0,True,16.0,0.0,2.0,,groove_fillet_fits;relief_fraction,1244.0938781894579
6675,tile_229,tile,geometry+score,4.0,14.0,90.0,14d/90%RH,False,,,,,,,12.6,3.4,72.7,12.0,7.8,,,,diagonal,33.6,,,11,1,2,False,groove_jamming,groove_fillet_fits;relief_fraction,True,2.0,1244093.8781894578,1244821.8239999998,99641.9384777192,113832.0,0.09144441220850577,33.6,15.471386923110112,7.735693461555056,15.6,16.8,0.0,1.2,inglis_groove,3.4,3.4,True,,31.2,31.2,33.6,21730.0,3.0,12.0,12.0,3.0,2.3202771694570125e-06,4.127158604109611e-12,0.004264122510838848,0.0008160328516048992,0.0011109057213775338,0.48231313831991485,0.02,0.2373475409104169,aeration,incomplete mineralisation (anoxic core) — the paper's Fig. 5 mode,10.499999999999998,98.5484712562236,10.499999999999998,drainage,1.6000000000000003,0.6799646854520442,12.0,250.0,False,16.0,3.0,3.0,groove_jamming;penetration_coverage;measured_section_not_jamming,groove_fillet_fits;relief_fraction;thickness_vs_penetration,1244.0938781894579
6677,tile_229,tile,geometry+score,4.0,21.0,85.0,21d/85%RH,False,,,,,,,12.6,3.4,72.7,12.0,7.8,,,,diagonal,33.6,,,11,1,2,False,groove_jamming,groove_fillet_fits;relief_fraction,True,2.0,1244093.8781894578,1244821.8239999998,99641.9384777192,113832.0,0.09144441220850577,33.6,15.471386923110112,7.735693461555056,15.6,16.8,0.0,1.2,inglis_groove,3.4,3.4,True,,31.2,31.2,33.6,21730.0,3.0,12.0,12.0,3.0,0.004641453687693609,0.0005403159686678367,0.0057941855655009224,0.004376711507669902,0.9975273768433653,1.0,0.02,0.2373475409104169,castability,aggregate bridging / starved mould feature (defective casting),23.625,98.5484712562236,23.625,drainage,0.7111111111111111,1.0,12.0,250.0,False,16.0,2.0,2.0,groove_jamming;measured_section_not_jamming,groove_fillet_fits;relief_fraction,1244.0938781894579
6676,tile_229,tile,geometry+score,4.0,28.0,90.0,28d/90%RH,False,,,,,,,12.6,3.4,72.7,12.0,7.8,,,,diagonal,33.6,,,11,1,2,False,groove_jamming,groove_fillet_fits;relief_fraction,True,2.0,1244093.8781894578,1244821.8239999998,99641.9384777192,113832.0,0.09144441220850577,33.6,15.471386923110112,7.735693461555056,15.6,16.8,0.0,1.2,inglis_groove,3.4,3.4,True,,31.2,31.2,33.6,21730.0,3.0,12.0,12.0,3.0,0.00448283784417703,3.333061828249053e-05,0.005740916020340858,0.004120807485978639,0.9975273768433653,1.0,0.02,0.2373475409104169,castability,aggregate bridging / starved mould feature (defective casting),20.999999999999996,98.5484712562236,20.999999999999996,drainage,0.8000000000000002,1.0,12.0,250.0,False,16.0,2.0,2.0,groove_jamming;measured_section_not_jamming,groove_fillet_fits;relief_fraction,1244.0938781894579
6678,tile_230,tile,geometry+score,2.0,14.0,90.0,14d/90%RH,False,,,,,,,11.2,7.6,46.3,34.1,11.7,,,,flower,36.2,,,11,0,1,True,,relief_fraction,True,2.0,1119225.5109778233,1122460.4159999997,98063.64859500014,107190.72,0.09549621391726658,31.199999999999996,14.354797806184948,7.177398903092474,14.399999999999999,15.599999999999998,0.0,1.2,inglis_groove,7.6,7.6,True,,28.799999999999997,28.799999999999997,28.799999999999997,36816.0,3.0,34.1,28.799999999999997,14.399999999999999,0.0007924219481746596,5.764688398337567e-10,0.2360266162273886,0.05884740772117118,0.0064175137670881245,0.5390215361728954,1.0,0.2373475409104169,aeration,incomplete mineralisation (anoxic core) — the paper's Fig. 5 mode,10.499999999999998,98.5484712562236,10.499999999999998,drainage,1.4857142857142858,0.723942842363895,28.799999999999997,250.0,False,16.0,1.0,2.0,penetration_coverage,relief_fraction;thickness_vs_penetration,1119.2255109778232
6680,tile_230,tile,geometry+score,2.0,21.0,85.0,21d/85%RH,False,,,,,,,11.2,7.6,46.3,34.1,11.7,,,,flower,36.2,,,11,0,1,True,,relief_fraction,True,2.0,1119225.5109778233,1122460.4159999997,98063.64859500014,107190.72,0.09549621391726658,31.199999999999996,14.354797806184948,7.177398903092474,14.399999999999999,15.599999999999998,0.0,1.2,inglis_groove,7.6,7.6,True,,28.799999999999997,28.799999999999997,28.799999999999997,36816.0,3.0,34.1,28.799999999999997,14.399999999999999,0.23338272974787477,0.10499941777887004,0.29047169987169746,0.22424747723622301,0.9975273768433653,1.0,1.0,0.2373475409104169,structural,crack initiation at a stress concentration under load,23.625,98.5484712562236,23.625,drainage,0.6603174603174602,1.0,28.799999999999997,250.0,True,16.0,0.0,1.0,,relief_fraction,1119.2255109778232
6679,tile_230,tile,geometry+score,2.0,28.0,90.0,28d/90%RH,False,,,,,,,11.2,7.6,46.3,34.1,11.7,,,,flower,36.2,,,11,0,1,True,,relief_fraction,True,2.0,1119225.5109778233,1122460.4159999997,98063.64859500014,107190.72,0.09549621391726658,31.199999999999996,14.354797806184948,7.177398903092474,14.399999999999999,15.599999999999998,0.0,1.2,inglis_groove,7.6,7.6,True,,28.799999999999997,28.799999999999997,28.799999999999997,36816.0,3.0,34.1,28.799999999999997,14.399999999999999,0.2307285799935395,0.013980592129116549,0.2891645249972219,0.21536999650694333,0.9975273768433653,1.0,1.0,0.2373475409104169,structural,crack initiation at a stress concentration under load,20.999999999999996,98.5484712562236,20.999999999999996,drainage,0.7428571428571429,1.0,28.799999999999997,250.0,True,16.0,0.0,1.0,,relief_fraction,1119.2255109778232
6681,tile_230,tile,geometry+score,3.0,14.0,90.0,14d/90%RH,False,,,,,,,11.2,7.6,46.3,34.1,11.7,,,,flower,36.2,,,11,0,1,True,,relief_fraction,True,2.0,1119225.5109778233,1122460.4159999997,98063.64859500014,107190.72,0.09549621391726658,31.199999999999996,14.354797806184948,7.177398903092474,14.399999999999999,15.599999999999998,0.0,1.2,inglis_groove,7.6,7.6,True,,28.799999999999997,28.799999999999997,28.799999999999997,36816.0,3.0,34.1,28.799999999999997,9.6,0.0007924219481746596,5.764688398337567e-10,0.2360266162273886,0.05884740772117118,0.0064175137670881245,0.5390215361728954,1.0,0.2373475409104169,aeration,incomplete mineralisation (anoxic core) — the paper's Fig. 5 mode,10.499999999999998,98.5484712562236,10.499999999999998,drainage,1.4857142857142858,0.723942842363895,28.799999999999997,250.0,False,16.0,1.0,2.0,penetration_coverage,relief_fraction;thickness_vs_penetration,1119.2255109778232
6683,tile_230,tile,geometry+score,3.0,21.0,85.0,21d/85%RH,False,,,,,,,11.2,7.6,46.3,34.1,11.7,,,,flower,36.2,,,11,0,1,True,,relief_fraction,True,2.0,1119225.5109778233,1122460.4159999997,98063.64859500014,107190.72,0.09549621391726658,31.199999999999996,14.354797806184948,7.177398903092474,14.399999999999999,15.599999999999998,0.0,1.2,inglis_groove,7.6,7.6,True,,28.799999999999997,28.799999999999997,28.799999999999997,36816.0,3.0,34.1,28.799999999999997,9.6,0.23338272974787477,0.10499941777887004,0.29047169987169746,0.22424747723622301,0.9975273768433653,1.0,1.0,0.2373475409104169,structural,crack initiation at a stress concentration under load,23.625,98.5484712562236,23.625,drainage,0.6603174603174602,1.0,28.799999999999997,250.0,True,16.0,0.0,1.0,,relief_fraction,1119.2255109778232
6682,tile_230,tile,geometry+score,3.0,28.0,90.0,28d/90%RH,False,,,,,,,11.2,7.6,46.3,34.1,11.7,,,,flower,36.2,,,11,0,1,True,,relief_fraction,True,2.0,1119225.5109778233,1122460.4159999997,98063.64859500014,107190.72,0.09549621391726658,31.199999999999996,14.354797806184948,7.177398903092474,14.399999999999999,15.599999999999998,0.0,1.2,inglis_groove,7.6,7.6,True,,28.799999999999997,28.799999999999997,28.799999999999997,36816.0,3.0,34.1,28.799999999999997,9.6,0.2307285799935395,0.013980592129116549,0.2891645249972219,0.21536999650694333,0.9975273768433653,1.0,1.0,0.2373475409104169,structural,crack initiation at a stress concentration under load,20.999999999999996,98.5484712562236,20.999999999999996,drainage,0.7428571428571429,1.0,28.799999999999997,250.0,True,16.0,0.0,1.0,,relief_fraction,1119.2255109778232
6684,tile_230,tile,geometry+score,4.0,14.0,90.0,14d/90%RH,False,,,,,,,11.2,7.6,46.3,34.1,11.7,,,,flower,36.2,,,11,0,1,True,,relief_fraction,True,2.0,1119225.5109778233,1122460.4159999997,98063.64859500014,107190.72,0.09549621391726658,31.199999999999996,14.354797806184948,7.177398903092474,14.399999999999999,15.599999999999998,0.0,1.2,inglis_groove,7.6,7.6,True,,28.799999999999997,28.799999999999997,28.799999999999997,36816.0,3.0,34.1,28.799999999999997,7.199999999999999,0.0007574720516321065,5.182551164228653e-10,0.21975250201318236,0.05469734093919983,0.0064175137670881245,0.5390215361728954,0.935987476544047,0.2373475409104169,aeration,incomplete mineralisation (anoxic core) — the paper's Fig. 5 mode,10.499999999999998,98.5484712562236,10.499999999999998,drainage,1.4857142857142858,0.723942842363895,28.799999999999997,250.0,False,16.0,1.0,2.0,penetration_coverage,relief_fraction;thickness_vs_penetration,1119.2255109778232
6686,tile_230,tile,geometry+score,4.0,21.0,85.0,21d/85%RH,False,,,,,,,11.2,7.6,46.3,34.1,11.7,,,,flower,36.2,,,11,0,1,True,,relief_fraction,True,2.0,1119225.5109778233,1122460.4159999997,98063.64859500014,107190.72,0.09549621391726658,31.199999999999996,14.354797806184948,7.177398903092474,14.399999999999999,15.599999999999998,0.0,1.2,inglis_groove,7.6,7.6,True,,28.799999999999997,28.799999999999997,28.799999999999997,36816.0,3.0,34.1,28.799999999999997,7.199999999999999,0.2152970767158279,0.09907167331551234,0.27270228690779813,0.2071276888634912,0.9975273768433653,1.0,0.935987476544047,0.2373475409104169,structural,crack initiation at a stress concentration under load,23.625,98.5484712562236,23.625,drainage,0.6603174603174602,1.0,28.799999999999997,250.0,True,16.0,0.0,1.0,,relief_fraction,1119.2255109778232
6685,tile_230,tile,geometry+score,4.0,28.0,90.0,28d/90%RH,False,,,,,,,11.2,7.6,46.3,34.1,11.7,,,,flower,36.2,,,11,0,1,True,,relief_fraction,True,2.0,1119225.5109778233,1122460.4159999997,98063.64859500014,107190.72,0.09549621391726658,31.199999999999996,14.354797806184948,7.177398903092474,14.399999999999999,15.599999999999998,0.0,1.2,inglis_groove,7.6,7.6,True,,28.799999999999997,28.799999999999997,28.799999999999997,36816.0,3.0,34.1,28.799999999999997,7.199999999999999,0.2099858093063046,0.012813291520996552,0.27270228690779813,0.19896185702711197,0.9975273768433653,1.0,0.935987476544047,0.2373475409104169,structural,crack initiation at a stress concentration under load,20.999999999999996,98.5484712562236,20.999999999999996,drainage,0.7428571428571429,1.0,28.799999999999997,250.0,True,16.0,0.0,1.0,,relief_fraction,1119.2255109778232
6687,tile_231,tile,geometry+score,2.0,14.0,90.0,14d/90%RH,False,,,,,,,8.0,4.6,64.7,18.8,5.6,,,,grid,49.8,,,11,0,0,True,,,True,2.0,1872502.0639945746,1894631.0399999998,116070.47249568457,126734.4,0.06689133521215825,50.4,21.02183383265887,10.510916916329435,21.599999999999998,25.2,0.0,1.2,inglis_groove,4.6,4.6,True,,45.6,45.6,45.6,20438.0,3.0,18.8,18.8,9.4,1.1692756504914442e-07,3.020923353935723e-12,0.004044774906832249,0.002724205658058616,2.001479315926303e-06,0.26253801891648787,1.0,0.2373475409104169,aeration,incomplete mineralisation (anoxic core) — the paper's Fig. 5 mode,10.499999999999998,98.5484712562236,10.499999999999998,drainage,2.4000000000000004,0.5219594502157,18.8,250.0,False,16.0,1.0,1.0,penetration_coverage,thickness_vs_penetration,1872.5020639945747
6689,tile_231,tile,geometry+score,2.0,21.0,85.0,21d/85%RH,False,,,,,,,8.0,4.6,64.7,18.8,5.6,,,,grid,49.8,,,11,0,0,True,,,True,2.0,1872502.0639945746,1894631.0399999998,116070.47249568457,126734.4,0.06689133521215825,50.4,21.02183383265887,10.510916916329435,21.599999999999998,25.2,0.0,1.2,inglis_groove,4.6,4.6,True,,45.6,45.6,45.6,20438.0,3.0,18.8,18.8,9.4,0.20136827639883545,1.0441899281277222e-05,0.28208084913677517,0.1584682516265684,0.9964343780204374,0.8860658138431474,1.0,0.2373475409104169,structural,crack initiation at a stress concentration under load,23.625,98.5484712562236,23.625,drainage,1.0666666666666667,0.9919885446403327,18.8,250.0,True,16.0,0.0,1.0,,thickness_vs_penetration,1872.5020639945747
6688,tile_231,tile,geometry+score,2.0,28.0,90.0,28d/90%RH,False,,,,,,,8.0,4.6,64.7,18.8,5.6,,,,grid,49.8,,,11,0,0,True,,,True,2.0,1872502.0639945746,1894631.0399999998,116070.47249568457,126734.4,0.06689133521215825,50.4,21.02183383265887,10.510916916329435,21.599999999999998,25.2,0.0,1.2,inglis_groove,4.6,4.6,True,,45.6,45.6,45.6,20438.0,3.0,18.8,18.8,9.4,0.15832291074886207,1.0400242781588832e-06,0.27001368470380555,0.13085680978155795,0.9512790840462678,0.7425696539805227,1.0,0.2373475409104169,structural,crack initiation at a stress concentration under load,20.999999999999996,98.5484712562236,20.999999999999996,drainage,1.2000000000000002,0.9265251771658929,18.8,250.0,True,16.0,0.0,1.0,,thickness_vs_penetration,1872.5020639945747
6690,tile_231,tile,geometry+score,3.0,14.0,90.0,14d/90%RH,False,,,,,,,8.0,4.6,64.7,18.8,5.6,,,,grid,49.8,,,11,0,0,True,,,True,2.0,1872502.0639945746,1894631.0399999998,116070.47249568457,126734.4,0.06689133521215825,50.4,21.02183383265887,10.510916916329435,21.599999999999998,25.2,0.0,1.2,inglis_groove,4.6,4.6,True,,45.6,45.6,45.6,20438.0,3.0,18.8,18.8,6.266666666666667,8.744936221807195e-08,2.0133613279815073e-12,0.0030284029064023884,0.0020576543985579027,2.001479315926303e-06,0.26253801891648787,0.6975107221961729,0.2373475409104169,aeration,incomplete mineralisation (anoxic core) — the paper's Fig. 5 mode,10.499999999999998,98.5484712562236,10.499999999999998,drainage,2.4000000000000004,0.5219594502157,18.8,250.0,False,16.0,1.0,1.0,penetration_coverage,thickness_vs_penetration,1872.5020639945747
6692,tile_231,tile,geometry+score,3.0,21.0,85.0,21d/85%RH,False,,,,,,,8.0,4.6,64.7,18.8,5.6,,,,grid,49.8,,,11,0,0,True,,,True,2.0,1872502.0639945746,1894631.0399999998,116070.47249568457,126734.4,0.06689133521215825,50.4,21.02183383265887,10.510916916329435,21.599999999999998,25.2,0.0,1.2,inglis_groove,4.6,4.6,True,,45.6,45.6,45.6,20438.0,3.0,18.8,18.8,6.266666666666667,0.1352441585700328,7.511782471617498e-06,0.21340146595302545,0.11266220952483613,0.9964343780204374,0.8860658138431474,0.6975107221961729,0.2373475409104169,structural,crack initiation at a stress concentration under load,23.625,98.5484712562236,23.625,drainage,1.0666666666666667,0.9919885446403327,18.8,250.0,True,16.0,0.0,1.0,,thickness_vs_penetration,1872.5020639945747
6691,tile_231,tile,geometry+score,3.0,28.0,90.0,28d/90%RH,False,,,,,,,8.0,4.6,64.7,18.8,5.6,,,,grid,49.8,,,11,0,0,True,,,True,2.0,1872502.0639945746,1894631.0399999998,116070.47249568457,126734.4,0.06689133521215825,50.4,21.02183383265887,10.510916916329435,21.599999999999998,25.2,0.0,1.2,inglis_groove,4.6,4.6,True,,45.6,45.6,45.6,20438.0,3.0,18.8,18.8,6.266666666666667,0.10978454884910221,7.323419463826488e-07,0.20320647922024754,0.09321299415795278,0.9512790840462678,0.7425696539805227,0.6975107221961729,0.2373475409104169,structural,crack initiation at a stress concentration under load,20.999999999999996,98.5484712562236,20.999999999999996,drainage,1.2000000000000002,0.9265251771658929,18.8,250.0,True,16.0,0.0,1.0,,thickness_vs_penetration,1872.5020639945747
6693,tile_231,tile,geometry+score,4.0,14.0,90.0,14d/90%RH,False,,,,,,,8.0,4.6,64.7,18.8,5.6,,,,grid,49.8,,,11,0,0,True,,,True,2.0,1872502.0639945746,1894631.0399999998,116070.47249568457,126734.4,0.06689133521215825,50.4,21.02183383265887,10.510916916329435,21.599999999999998,25.2,0.0,1.2,inglis_groove,4.6,4.6,True,,45.6,45.6,45.6,20438.0,3.0,18.8,18.8,4.7,4.1177961576613137e-08,9.53944895930913e-13,0.0014305673464042115,0.000969293877533841,2.001479315926303e-06,0.26253801891648787,0.3294062578249317,0.2373475409104169,aeration,incomplete mineralisation (anoxic core) — the paper's Fig. 5 mode,10.499999999999998,98.5484712562236,10.499999999999998,drainage,2.4000000000000004,0.5219594502157,18.8,250.0,False,16.0,1.0,1.0,penetration_coverage,thickness_vs_penetration,1872.5020639945747
6695,tile_231,tile,geometry+score,4.0,21.0,85.0,21d/85%RH,False,,,,,,,8.0,4.6,64.7,18.8,5.6,,,,grid,49.8,,,11,0,0,True,,,True,2.0,1872502.0639945746,1894631.0399999998,116070.47249568457,126734.4,0.06689133521215825,50.4,21.02183383265887,10.510916916329435,21.599999999999998,25.2,0.0,1.2,inglis_groove,4.6,4.6,True,,45.6,45.6,45.6,20438.0,3.0,18.8,18.8,4.7,0.06397821874311413,3.546689816576325e-06,0.10014548360957559,0.053180122576837005,0.9964343780204374,0.8860658138431474,0.3294062578249317,0.2373475409104169,structural,crack initiation at a stress concentration under load,23.625,98.5484712562236,23.625,drainage,1.0666666666666667,0.9919885446403327,18.8,250.0,True,16.0,0.0,1.0,,thickness_vs_penetration,1872.5020639945747
6694,tile_231,tile,geometry+score,4.0,28.0,90.0,28d/90%RH,False,,,,,,,8.0,4.6,64.7,18.8,5.6,,,,grid,49.8,,,11,0,0,True,,,True,2.0,1872502.0639945746,1894631.0399999998,116070.47249568457,126734.4,0.06689133521215825,50.4,21.02183383265887,10.510916916329435,21.599999999999998,25.2,0.0,1.2,inglis_groove,4.6,4.6,True,,45.6,45.6,45.6,20438.0,3.0,18.8,18.8,4.7,0.05199286040983225,3.4653557658447515e-07,0.09590364533058057,0.04399569009163082,0.9512790840462678,0.7425696539805227,0.3294062578249317,0.2373475409104169,structural,crack initiation at a stress concentration under load,20.999999999999996,98.5484712562236,20.999999999999996,drainage,1.2000000000000002,0.9265251771658929,18.8,250.0,True,16.0,0.0,1.0,,thickness_vs_penetration,1872.5020639945747
6696,tile_232,tile,geometry+score,2.0,14.0,90.0,14d/90%RH,False,,,,,,,10.1,5.1,68.5,33.6,6.4,,,,radial,47.3,,,11,0,1,True,,relief_fraction,True,2.0,1762037.2427060942,1757327.6159999997,112073.4405653048,123235.2,0.07012648004730383,48.0,19.885193498505704,9.942596749252852,20.4,24.0,0.0,1.2,inglis_groove,5.1,5.1,True,,43.199999999999996,43.199999999999996,43.199999999999996,14164.0,3.0,33.6,33.6,16.8,3.403753951057968e-07,5.600385820818363e-12,0.016048348687968592,0.004947461586912565,5.249187200875427e-06,0.28247248617313125,1.0,0.2373475409104169,aeration,incomplete mineralisation (anoxic core) — the paper's Fig. 5 mode,10.499999999999998,98.5484712562236,10.499999999999998,drainage,2.285714285714286,0.5465686370912867,33.6,250.0,False,16.0,1.0,2.0,penetration_coverage,relief_fraction;thickness_vs_penetration,1762.0372427060943
6698,tile_232,tile,geometry+score,2.0,21.0,85.0,21d/85%RH,False,,,,,,,10.1,5.1,68.5,33.6,6.4,,,,radial,47.3,,,11,0,1,True,,relief_fraction,True,2.0,1762037.2427060942,1757327.6159999997,112073.4405653048,123235.2,0.07012648004730383,48.0,19.885193498505704,9.942596749252852,20.4,24.0,0.0,1.2,inglis_groove,5.1,5.1,True,,43.199999999999996,43.199999999999996,43.199999999999996,14164.0,3.0,33.6,33.6,16.8,0.20768649693466568,3.6352545917906645e-05,0.28208084913677517,0.17131065682406696,0.9973520697584923,0.9533446408343185,1.0,0.2373475409104169,structural,crack initiation at a stress concentration under load,23.625,98.5484712562236,23.625,drainage,1.0158730158730158,0.998582065189602,33.6,250.0,True,16.0,0.0,2.0,,relief_fraction;thickness_vs_penetration,1762.0372427060943
6697,tile_232,tile,geometry+score,2.0,28.0,90.0,28d/90%RH,False,,,,,,,10.1,5.1,68.5,33.6,6.4,,,,radial,47.3,,,11,0,1,True,,relief_fraction,True,2.0,1762037.2427060942,1757327.6159999997,112073.4405653048,123235.2,0.07012648004730383,48.0,19.885193498505704,9.942596749252852,20.4,24.0,0.0,1.2,inglis_groove,5.1,5.1,True,,43.199999999999996,43.199999999999996,43.199999999999996,14164.0,3.0,33.6,33.6,16.8,0.18348020775598547,3.2656061911209286e-06,0.27116822467646207,0.1444752456431164,0.9906931356034437,0.7989528418865774,1.0,0.2373475409104169,structural,crack initiation at a stress concentration under load,20.999999999999996,98.5484712562236,20.999999999999996,drainage,1.142857142857143,0.9686018887442329,33.6,250.0,True,16.0,0.0,2.0,,relief_fraction;thickness_vs_penetration,1762.0372427060943
6699,tile_232,tile,geometry+score,3.0,14.0,90.0,14d/90%RH,False,,,,,,,10.1,5.1,68.5,33.6,6.4,,,,radial,47.3,,,11,0,1,True,,relief_fraction,True,2.0,1762037.2427060942,1757327.6159999997,112073.4405653048,123235.2,0.07012648004730383,48.0,19.885193498505704,9.942596749252852,20.4,24.0,0.0,1.2,inglis_groove,5.1,5.1,True,,43.199999999999996,43.199999999999996,43.199999999999996,14164.0,3.0,33.6,33.6,11.200000000000001,3.403753951057968e-07,5.600385820818363e-12,0.016048348687968592,0.004947461586912565,5.249187200875427e-06,0.28247248617313125,1.0,0.2373475409104169,aeration,incomplete mineralisation (anoxic core) — the paper's Fig. 5 mode,10.499999999999998,98.5484712562236,10.499999999999998,drainage,2.285714285714286,0.5465686370912867,33.6,250.0,False,16.0,1.0,2.0,penetration_coverage,relief_fraction;thickness_vs_penetration,1762.0372427060943
6701,tile_232,tile,geometry+score,3.0,21.0,85.0,21d/85%RH,False,,,,,,,10.1,5.1,68.5,33.6,6.4,,,,radial,47.3,,,11,0,1,True,,relief_fraction,True,2.0,1762037.2427060942,1757327.6159999997,112073.4405653048,123235.2,0.07012648004730383,48.0,19.885193498505704,9.942596749252852,20.4,24.0,0.0,1.2,inglis_groove,5.1,5.1,True,,43.199999999999996,43.199999999999996,43.199999999999996,14164.0,3.0,33.6,33.6,11.200000000000001,0.20768649693466568,3.6352545917906645e-05,0.28208084913677517,0.17131065682406696,0.9973520697584923,0.9533446408343185,1.0,0.2373475409104169,structural,crack initiation at a stress concentration under load,23.625,98.5484712562236,23.625,drainage,1.0158730158730158,0.998582065189602,33.6,250.0,True,16.0,0.0,2.0,,relief_fraction;thickness_vs_penetration,1762.0372427060943
6700,tile_232,tile,geometry+score,3.0,28.0,90.0,28d/90%RH,False,,,,,,,10.1,5.1,68.5,33.6,6.4,,,,radial,47.3,,,11,0,1,True,,relief_fraction,True,2.0,1762037.2427060942,1757327.6159999997,112073.4405653048,123235.2,0.07012648004730383,48.0,19.885193498505704,9.942596749252852,20.4,24.0,0.0,1.2,inglis_groove,5.1,5.1,True,,43.199999999999996,43.199999999999996,43.199999999999996,14164.0,3.0,33.6,33.6,11.200000000000001,0.18348020775598547,3.2656061911209286e-06,0.27116822467646207,0.1444752456431164,0.9906931356034437,0.7989528418865774,1.0,0.2373475409104169,structural,crack initiation at a stress concentration under load,20.999999999999996,98.5484712562236,20.999999999999996,drainage,1.142857142857143,0.9686018887442329,33.6,250.0,True,16.0,0.0,2.0,,relief_fraction;thickness_vs_penetration,1762.0372427060943
6702,tile_232,tile,geometry+score,4.0,14.0,90.0,14d/90%RH,False,,,,,,,10.1,5.1,68.5,33.6,6.4,,,,radial,47.3,,,11,0,1,True,,relief_fraction,True,2.0,1762037.2427060942,1757327.6159999997,112073.4405653048,123235.2,0.07012648004730383,48.0,19.885193498505704,9.942596749252852,20.4,24.0,0.0,1.2,inglis_groove,5.1,5.1,True,,43.199999999999996,43.199999999999996,43.199999999999996,14164.0,3.0,33.6,33.6,8.4,3.403753951057968e-07,5.600385820818363e-12,0.016048348687968592,0.004947461586912565,5.249187200875427e-06,0.28247248617313125,1.0,0.2373475409104169,aeration,incomplete mineralisation (anoxic core) — the paper's Fig. 5 mode,10.499999999999998,98.5484712562236,10.499999999999998,drainage,2.285714285714286,0.5465686370912867,33.6,250.0,False,16.0,1.0,2.0,penetration_coverage,relief_fraction;thickness_vs_penetration,1762.0372427060943
6704,tile_232,tile,geometry+score,4.0,21.0,85.0,21d/85%RH,False,,,,,,,10.1,5.1,68.5,33.6,6.4,,,,radial,47.3,,,11,0,1,True,,relief_fraction,True,2.0,1762037.2427060942,1757327.6159999997,112073.4405653048,123235.2,0.07012648004730383,48.0,19.885193498505704,9.942596749252852,20.4,24.0,0.0,1.2,inglis_groove,5.1,5.1,True,,43.199999999999996,43.199999999999996,43.199999999999996,14164.0,3.0,33.6,33.6,8.4,0.20768649693466568,3.6352545917906645e-05,0.28208084913677517,0.17131065682406696,0.9973520697584923,0.9533446408343185,1.0,0.2373475409104169,structural,crack initiation at a stress concentration under load,23.625,98.5484712562236,23.625,drainage,1.0158730158730158,0.998582065189602,33.6,250.0,True,16.0,0.0,2.0,,relief_fraction;thickness_vs_penetration,1762.0372427060943
6703,tile_232,tile,geometry+score,4.0,28.0,90.0,28d/90%RH,False,,,,,,,10.1,5.1,68.5,33.6,6.4,,,,radial,47.3,,,11,0,1,True,,relief_fraction,True,2.0,1762037.2427060942,1757327.6159999997,112073.4405653048,123235.2,0.07012648004730383,48.0,19.885193498505704,9.942596749252852,20.4,24.0,0.0,1.2,inglis_groove,5.1,5.1,True,,43.199999999999996,43.199999999999996,43.199999999999996,14164.0,3.0,33.6,33.6,8.4,0.18348020775598547,3.2656061911209286e-06,0.27116822467646207,0.1444752456431164,0.9906931356034437,0.7989528418865774,1.0,0.2373475409104169,structural,crack initiation at a stress concentration under load,20.999999999999996,98.5484712562236,20.999999999999996,drainage,1.142857142857143,0.9686018887442329,33.6,250.0,True,16.0,0.0,2.0,,relief_fraction;thickness_vs_penetration,1762.0372427060943
